id,protocol,source_ip,source_port,dest_ip,dest_port,action,time
3124,tcp,45.224.149.15,99,134.195.158.54,80,established,2025-03-09 12:59:40
3125,tcp,45.224.149.15,99,178.128.17.113,80,established,2025-03-10 03:40:00
3126,tcp,45.224.149.15,99,152.228.217.167,80,established,2025-03-09 20:32:02
3127,tcp,31.129.97.241,80,45.224.149.15,4,established,2025-03-10 09:29:23
3128,tcp,199.85.210.212,4,45.224.149.15,5,established,2025-03-10 03:27:46
3129,tcp,66.29.132.30,443,45.224.149.15,5,established,2025-03-10 06:22:01
3130,tcp,172.8.26.8,41536,44.194.41.156,4,established,2025-03-09 03:32:14
3131,tcp,157.245.196.167,80,45.224.149.15,9,established,2025-03-09 07:48:11
3132,tcp,45.224.149.15,99,176.65.128.69,3,established,2025-03-09 03:06:54
3133,tcp,199.188.205.22,4,45.224.149.15,4,established,2025-03-09 04:56:39
3134,tcp,45.224.149.15,99,134.195.158.54,80,established,2025-03-09 01:35:16
3135,tcp,45.224.149.15,60,91.106.207.43,8,established,2025-03-10 12:33:02
3136,tcp,91.106.207.43,80,45.224.149.15,5,established,2025-03-09 02:10:29
3137,tcp,81.94.158.218,47,45.224.149.15,9,established,2025-03-09 07:04:28
3138,tcp,170.39.194.120,3,45.224.149.15,9,established,2025-03-10 20:31:56
3139,tcp,45.224.149.15,36,162.0.232.191,4,established,2025-03-10 12:51:26
3140,tcp,139.59.236.47,49,45.224.149.15,9,established,2025-03-10 07:11:05
3141,tcp,45.224.149.15,99,139.59.234.8,43,established,2025-03-10 20:16:53
3142,tcp,45.224.149.15,35,31.31.196.109,8,established,2025-03-09 17:51:40
3143,tcp,45.224.149.15,99,216.9.224.23,56,established,2025-03-10 14:18:20
3144,tcp,31.129.97.241,80,45.224.149.15,4,established,2025-03-10 15:49:47
3145,tcp,45.224.149.15,99,159.223.73.177,80,established,2025-03-09 07:35:47
3146,tcp,137.184.177.191,80,45.224.149.15,9,established,2025-03-09 01:04:08
3147,tcp,167.71.198.10,46,45.224.149.15,9,established,2025-03-09 07:03:09
3148,tcp,45.224.149.15,55,66.29.137.57,44,established,2025-03-10 03:49:42
3149,tcp,45.224.149.15,41,195.239.64.95,8,established,2025-03-09 07:09:04
3150,tcp,91.106.207.43,80,45.224.149.15,5,established,2025-03-09 18:40:05
3151,tcp,18.166.61.118,44,45.224.149.15,4,established,2025-03-09 06:20:31
3152,tcp,170.39.194.243,5,45.224.149.15,9,established,2025-03-10 17:51:13
3153,tcp,45.224.149.15,34,66.29.137.57,44,established,2025-03-09 19:30:30
3154,tcp,203.161.47.224,5,45.224.149.15,9,established,2025-03-09 05:53:07
3155,tcp,31.129.97.241,80,45.224.149.15,3,established,2025-03-09 10:10:22
3156,tcp,91.106.207.43,80,45.224.149.15,3,established,2025-03-09 14:34:09
3157,tcp,80.75.212.96,501,45.224.149.15,9,established,2025-03-09 13:34:03
3158,tcp,37.48.77.137,443,45.224.149.15,3,established,2025-03-10 16:15:07
3159,tcp,45.224.149.15,99,178.237.58.185,80,established,2025-03-10 16:00:07
3160,tcp,66.29.132.30,443,45.224.149.15,5,established,2025-03-09 06:00:39
3161,tcp,192.168.20.168,5,18.155.252.65,4,established,2025-03-09 14:11:15
3162,tcp,167.71.198.10,58,45.224.149.15,9,established,2025-03-09 20:37:40
3163,tcp,45.224.149.15,44,162.0.232.216,4,established,2025-03-09 00:01:05
3164,tcp,45.224.149.15,38,66.29.137.22,44,established,2025-03-10 19:12:16
3165,tcp,31.129.97.241,80,45.224.149.15,4,established,2025-03-10 16:17:06
3166,tcp,45.224.149.15,59,95.163.239.138,80,established,2025-03-10 06:22:41
3167,tcp,45.224.149.15,99,176.65.128.69,3,established,2025-03-09 15:49:13
3168,tcp,31.31.196.109,80,45.224.149.15,5,established,2025-03-09 08:43:09
3169,tcp,95.129.234.27,44,45.224.149.15,6,established,2025-03-09 21:09:56
3170,tcp,192.168.20.164,3,163.70.152.40,4,established,2025-03-10 08:58:56
3171,tcp,172.8.26.20,5997,74.125.134.188,80,established,2025-03-10 14:15:11
3172,tcp,139.59.236.47,47,45.224.149.15,9,established,2025-03-09 14:24:24
3173,tcp,91.106.207.43,80,45.224.149.15,5,established,2025-03-09 23:09:09
3174,tcp,185.91.127.12,60,45.224.149.15,9,established,2025-03-10 05:30:22
3175,tcp,45.224.149.15,34,162.213.251.172,80,established,2025-03-09 12:13:54
3176,tcp,91.106.207.43,80,45.224.149.15,4,established,2025-03-10 14:56:28
3177,tcp,45.224.149.15,99,176.65.128.69,4,established,2025-03-10 04:36:37
3178,tcp,192.168.20.88,48,74.125.134.188,80,established,2025-03-09 22:18:48
3179,tcp,167.99.74.199,59,45.224.149.15,9,established,2025-03-09 20:28:40
3180,tcp,31.129.97.241,80,45.224.149.15,3,established,2025-03-09 10:00:27
3181,tcp,104.248.144.152,80,45.224.149.15,9,established,2025-03-09 15:17:42
3182,tcp,3.19.33.39,443,45.224.149.15,4,established,2025-03-09 14:19:57
3183,tcp,104.152.54.20,42,45.224.149.15,9,established,2025-03-10 15:13:45
3184,tcp,45.224.149.15,99,176.65.128.69,3,established,2025-03-09 06:52:58
3185,tcp,178.128.124.214,80,45.224.149.15,9,established,2025-03-10 04:51:06
3186,tcp,170.39.194.120,5,45.224.149.15,9,established,2025-03-09 20:22:40
3187,tcp,45.224.149.15,43,199.188.205.22,80,established,2025-03-10 09:35:12
3188,tcp,45.224.149.15,99,170.39.193.52,3,established,2025-03-10 08:06:05
3189,tcp,95.163.239.138,8,45.224.149.15,5,established,2025-03-10 20:53:38
3190,tcp,45.224.149.15,99,134.195.158.54,80,established,2025-03-10 15:32:53
3191,tcp,45.224.149.15,99,194.233.73.213,80,established,2025-03-10 19:05:57
3192,tcp,95.129.234.27,44,45.224.149.15,5,established,2025-03-10 16:22:24
3193,tcp,104.248.144.152,80,45.224.149.15,9,established,2025-03-09 12:15:46
3194,tcp,45.224.149.15,32,199.188.205.22,80,established,2025-03-10 01:59:29
3195,tcp,45.224.149.15,99,176.65.128.69,5,established,2025-03-10 05:23:15
3196,tcp,45.224.149.15,99,170.39.195.17,3,established,2025-03-09 11:09:32
3197,tcp,31.129.97.241,80,45.224.149.15,4,established,2025-03-09 18:24:18
3198,tcp,45.224.149.15,51,188.93.211.17,2,established,2025-03-09 16:01:23
3199,tcp,45.224.149.15,99,159.89.197.97,4,established,2025-03-09 23:34:41
3200,tcp,5.83.140.36,2556,45.224.149.15,5,established,2025-03-09 06:35:15
3201,tcp,95.129.234.27,44,45.224.149.15,5,established,2025-03-10 07:49:19
3202,tcp,68.183.231.98,54,45.224.149.15,9,established,2025-03-09 19:02:26
3203,tcp,170.39.194.20,37,45.224.149.15,9,established,2025-03-09 21:25:13
3204,tcp,45.224.149.15,99,176.65.128.69,4,established,2025-03-10 05:05:37
3205,tcp,45.224.149.15,99,134.195.158.54,80,established,2025-03-10 02:24:13
3206,tcp,103.169.35.190,4,45.224.149.15,4,established,2025-03-10 05:27:24
3207,tcp,157.245.152.158,80,45.224.149.15,9,established,2025-03-10 14:05:01
3208,tcp,167.99.75.19,412,45.224.149.15,9,established,2025-03-09 02:13:42
3209,tcp,45.224.149.15,99,112.104.138.63,80,established,2025-03-09 06:37:01
3210,tcp,88.99.194.83,373,45.224.149.15,9,established,2025-03-09 21:07:02
3211,tcp,170.39.194.120,3,45.224.149.15,9,established,2025-03-09 18:04:26
3212,tcp,178.237.58.249,4,45.224.149.15,9,established,2025-03-10 03:49:04
3213,tcp,45.224.149.15,46,91.106.207.43,8,established,2025-03-10 15:15:12
3214,tcp,192.168.20.248,4,173.194.217.188,80,established,2025-03-09 10:07:19
3215,tcp,20.212.64.4,443,45.224.149.15,3,established,2025-03-10 21:20:11
3216,tcp,170.39.194.120,4,45.224.149.15,9,established,2025-03-09 00:17:05
3217,tcp,45.224.149.15,54,125.64.3.173,44,established,2025-03-09 00:33:14
3218,tcp,45.224.149.15,99,176.65.128.69,3,established,2025-03-09 20:01:29
3219,tcp,192.168.20.46,41,173.194.216.188,80,established,2025-03-09 04:56:53
3220,tcp,45.224.149.15,99,206.189.81.85,5,established,2025-03-09 17:25:53
3221,tcp,95.129.234.27,44,45.224.149.15,4,established,2025-03-10 14:32:26
3222,tcp,45.224.149.15,99,134.195.158.54,80,established,2025-03-10 17:10:46
3223,tcp,45.224.149.15,59,195.239.64.141,80,established,2025-03-09 09:57:36
3224,tcp,95.163.238.143,8,45.224.149.15,5,established,2025-03-10 11:34:36
3225,tcp,91.106.207.43,80,45.224.149.15,4,established,2025-03-09 07:54:17
3226,tcp,45.224.149.15,35,1.94.109.26,80,established,2025-03-09 08:02:30
3227,tcp,203.161.47.75,44,45.224.149.15,9,established,2025-03-09 04:48:33
3228,tcp,45.224.149.15,99,139.59.236.47,4,established,2025-03-10 14:16:50
3229,tcp,170.39.194.40,53,45.224.149.15,9,established,2025-03-10 00:32:25
3230,tcp,45.224.149.15,99,206.189.81.9,47,established,2025-03-09 10:17:36
3231,tcp,151.243.11.38,39,45.224.149.15,9,established,2025-03-10 09:02:01
3232,tcp,178.237.58.185,4,45.224.149.15,9,established,2025-03-10 02:11:19
3233,tcp,157.245.196.167,80,45.224.149.15,9,established,2025-03-10 00:49:06
3234,tcp,192.168.20.119,4,173.194.210.188,80,established,2025-03-09 05:36:02
3235,tcp,91.106.207.43,80,45.224.149.15,4,established,2025-03-09 05:13:06
3236,tcp,45.224.149.15,36,80.78.247.148,2,established,2025-03-10 10:52:26
3237,tcp,138.197.139.46,3,45.224.149.15,9,established,2025-03-09 09:44:10
3238,tcp,128.199.109.213,80,45.224.149.15,9,established,2025-03-09 18:14:56
3239,tcp,192.168.20.248,3,146.71.124.186,80,established,2025-03-10 18:22:40
3240,tcp,202.95.15.108,44,45.224.149.15,5,established,2025-03-10 18:04:50
3241,tcp,178.237.58.226,3,45.224.149.15,9,established,2025-03-09 15:59:13
3242,udp,172.8.26.5,45789,200.24.144.204,80,established,2025-03-09 00:46:26
3243,tcp,192.168.20.87,52,146.75.38.73,44,established,2025-03-09 12:07:06
3244,tcp,45.224.149.15,99,176.65.128.69,4,established,2025-03-09 06:46:23
3245,tcp,192.168.20.198,5,57.144.114.145,80,established,2025-03-10 13:49:35
3246,tcp,134.195.158.68,4,45.224.149.15,9,established,2025-03-10 08:49:43
3247,tcp,45.224.149.15,50,91.106.207.43,8,established,2025-03-10 21:22:29
3248,tcp,45.224.149.15,49,31.31.196.109,8,established,2025-03-09 17:13:27
3249,tcp,45.224.149.15,34,195.239.64.95,8,established,2025-03-10 11:43:26
3250,tcp,45.224.149.15,35,91.106.207.43,8,established,2025-03-09 06:54:26
3251,tcp,170.39.193.187,4,45.224.149.15,9,established,2025-03-10 08:01:48
3252,tcp,91.106.207.43,80,45.224.149.15,4,established,2025-03-09 22:26:26
3253,udp,192.168.20.117,1,190.111.80.199,80,established,2025-03-10 10:00:52
3254,tcp,45.224.149.15,60,188.93.211.17,2,established,2025-03-10 10:06:39
3255,tcp,192.168.20.130,5,142.250.98.188,80,established,2025-03-09 16:55:10
3256,tcp,170.39.194.215,4,45.224.149.15,9,established,2025-03-10 09:20:09
3257,tcp,91.106.207.43,80,45.224.149.15,5,established,2025-03-10 14:50:24
3258,tcp,45.224.149.15,99,176.65.128.69,3,established,2025-03-10 13:06:17
3259,tcp,45.224.149.15,99,156.253.227.215,80,established,2025-03-09 00:41:27
3260,tcp,162.214.74.229,5,45.224.149.15,9,established,2025-03-10 10:49:22
3261,tcp,170.39.193.146,5,45.224.149.15,9,established,2025-03-09 05:43:09
3262,tcp,45.224.149.15,99,178.237.58.249,80,established,2025-03-09 11:00:36
3263,tcp,45.224.149.15,52,20.190.190.131,80,established,2025-03-10 21:53:45
3264,tcp,199.189.85.9,601,45.224.149.15,9,established,2025-03-10 02:22:21
3265,tcp,192.168.20.24,39,142.250.98.188,80,established,2025-03-10 15:59:03
3266,tcp,199.59.243.228,4,45.224.149.15,3,established,2025-03-09 15:18:45
3267,tcp,45.224.149.15,99,176.65.128.69,5,established,2025-03-09 01:47:08
3268,tcp,45.224.149.15,99,176.65.128.69,4,established,2025-03-10 11:01:09
3269,tcp,45.224.149.15,49,199.188.205.22,80,established,2025-03-10 08:28:52
3270,tcp,192.168.20.52,45,172.217.203.188,80,established,2025-03-10 16:41:44
3271,tcp,157.245.153.216,80,45.224.149.15,9,established,2025-03-09 06:50:24
3272,tcp,170.39.194.243,4,45.224.149.15,9,established,2025-03-09 04:17:32
3273,tcp,95.129.234.27,44,45.224.149.15,5,established,2025-03-09 18:50:05
3274,tcp,157.245.154.101,80,45.224.149.15,9,established,2025-03-10 03:08:48
3275,tcp,45.224.149.15,99,176.65.128.69,4,established,2025-03-10 13:38:38
3276,tcp,170.39.193.146,4,45.224.149.15,9,established,2025-03-10 10:22:08
3277,tcp,45.224.149.15,99,134.195.158.54,80,established,2025-03-10 10:22:39
3278,tcp,128.199.241.186,80,45.224.149.15,9,established,2025-03-09 10:23:41
3279,tcp,31.129.97.241,80,45.224.149.15,4,established,2025-03-10 02:09:38
3280,tcp,45.224.149.15,51,91.106.207.43,8,established,2025-03-09 00:32:07
3281,tcp,178.128.124.214,80,45.224.149.15,9,established,2025-03-09 03:36:23
3282,tcp,45.224.149.15,54,91.106.207.43,8,established,2025-03-09 16:51:14
3283,tcp,38.180.249.152,4,45.224.149.15,3,established,2025-03-10 12:37:17
3284,tcp,66.29.132.30,443,45.224.149.15,3,established,2025-03-10 11:32:59
3285,tcp,45.224.149.15,99,159.65.134.137,80,established,2025-03-10 06:01:08
3286,tcp,91.106.207.43,80,45.224.149.15,5,established,2025-03-09 10:31:19
3287,tcp,45.224.149.15,38,3.33.155.245,44,established,2025-03-09 08:17:03
3288,tcp,51.15.21.147,563,45.224.149.15,9,established,2025-03-09 19:28:28
3289,tcp,45.224.149.15,99,128.199.164.67,80,established,2025-03-09 07:57:19
3290,tcp,45.224.149.15,99,178.237.58.226,80,established,2025-03-09 08:42:48
3291,tcp,192.168.20.117,4,100.27.235.5,44,established,2025-03-10 09:27:32
3292,tcp,45.224.149.15,99,199.71.214.5,46,established,2025-03-10 08:50:17
3293,tcp,174.138.24.245,5,45.224.149.15,9,established,2025-03-10 19:37:05
3294,tcp,45.224.149.15,99,134.195.158.54,80,established,2025-03-10 11:19:57
3295,tcp,103.107.187.190,80,45.224.149.15,3,established,2025-03-10 12:03:47
3296,tcp,45.224.149.15,36,199.188.205.22,80,established,2025-03-10 04:49:50
3297,tcp,45.224.149.15,38,103.148.17.94,4,established,2025-03-09 23:03:05
3298,tcp,206.189.85.52,58,45.224.149.15,9,established,2025-03-09 02:10:40
3299,tcp,45.224.149.15,99,176.65.128.69,4,established,2025-03-10 15:13:59
3300,tcp,1.32.254.118,443,45.224.149.15,4,established,2025-03-10 05:51:03
3301,tcp,47.104.185.217,8,45.224.149.15,4,established,2025-03-10 03:56:44
3302,tcp,95.129.234.27,44,45.224.149.15,5,established,2025-03-10 04:41:56
3303,tcp,45.224.149.15,99,167.172.74.236,80,established,2025-03-09 14:40:25
3304,tcp,45.224.149.15,99,146.190.110.240,80,established,2025-03-09 04:29:17
3305,tcp,103.140.90.101,4,45.224.149.15,5,established,2025-03-09 00:04:19
3306,tcp,192.168.20.33,58,3.231.83.229,44,established,2025-03-09 17:02:16
3307,tcp,68.183.225.205,4,45.224.149.15,9,established,2025-03-10 08:22:12
3308,tcp,45.224.149.15,58,91.106.207.43,8,established,2025-03-09 21:25:41
3309,tcp,192.168.20.235,4,172.217.204.188,80,established,2025-03-09 17:24:54
3310,tcp,45.224.149.15,99,156.253.227.215,80,established,2025-03-09 13:17:38
3311,tcp,192.168.20.224,3,31.13.65.33,443,established,2025-03-10 13:00:30
3312,tcp,45.224.149.15,59,43.226.79.178,3,established,2025-03-10 20:00:25
3313,tcp,91.106.207.43,80,45.224.149.15,4,established,2025-03-10 05:59:52
3314,tcp,45.224.149.15,47,66.29.132.30,44,established,2025-03-09 12:47:36
3315,tcp,45.224.149.15,99,134.195.158.54,80,established,2025-03-09 19:52:03
3316,tcp,45.224.149.15,52,195.239.64.95,8,established,2025-03-09 08:50:52
3317,tcp,45.224.149.15,48,66.254.114.41,4,established,2025-03-09 01:02:51
3318,tcp,89.169.36.113,43,45.224.149.15,9,established,2025-03-10 20:50:29
3319,tcp,66.45.249.90,372,45.224.149.15,9,established,2025-03-09 22:03:54
3320,tcp,45.224.149.15,47,199.188.205.22,80,established,2025-03-10 11:32:29
3321,tcp,45.224.149.15,99,134.195.158.128,80,established,2025-03-10 21:29:46
3322,tcp,45.130.41.93,443,45.224.149.15,6,established,2025-03-10 10:52:19
3323,tcp,45.224.149.15,99,206.189.81.9,54,established,2025-03-09 19:37:16
3324,tcp,45.224.149.15,99,152.42.248.10,4,established,2025-03-09 09:45:37
3325,tcp,45.224.149.15,99,134.195.158.53,80,established,2025-03-09 23:40:51
3326,tcp,172.8.26.2,37668,163.70.152.7,44,established,2025-03-09 08:22:36
3327,tcp,178.128.124.214,80,45.224.149.15,9,established,2025-03-10 01:36:22
3328,tcp,45.224.149.15,99,134.195.158.54,80,established,2025-03-10 08:15:27
3329,tcp,45.224.149.15,99,176.65.128.69,6,established,2025-03-09 12:48:18
3330,tcp,170.39.193.187,3,45.224.149.15,9,established,2025-03-09 17:08:16
3331,tcp,45.224.149.15,99,134.195.158.54,80,established,2025-03-09 12:38:53
3332,tcp,47.104.185.217,8,45.224.149.15,5,established,2025-03-10 18:39:23
3333,tcp,91.106.207.43,80,45.224.149.15,3,established,2025-03-10 10:06:24
3334,tcp,45.224.149.15,58,188.93.211.17,2,established,2025-03-10 14:37:14
3335,tcp,31.129.97.241,80,45.224.149.15,3,established,2025-03-09 03:27:22
3336,tcp,172.8.26.10,3829,163.70.152.40,4,established,2025-03-09 10:51:06
3337,tcp,170.39.194.215,3,45.224.149.15,9,established,2025-03-10 19:44:39
3338,tcp,45.224.149.15,99,134.195.158.54,80,established,2025-03-10 08:11:53
3339,tcp,172.8.26.8,49000,74.125.139.188,80,established,2025-03-10 02:19:50
3340,tcp,91.106.207.43,80,45.224.149.15,5,established,2025-03-10 00:02:56
3341,tcp,91.106.207.43,80,45.224.149.15,5,established,2025-03-10 11:28:32
3342,tcp,45.224.149.15,60,202.157.188.52,80,established,2025-03-09 04:56:23
3343,tcp,31.129.97.241,80,45.224.149.15,4,established,2025-03-10 00:09:41
3344,tcp,45.224.149.15,99,206.189.81.9,58,established,2025-03-09 03:50:13
3345,tcp,192.168.20.119,3,64.233.184.188,80,established,2025-03-09 21:26:04
3346,tcp,138.197.138.91,4,45.224.149.15,9,established,2025-03-09 11:55:02
3347,tcp,45.224.149.15,52,91.106.207.43,8,established,2025-03-10 01:47:17
3348,tcp,45.224.149.15,99,156.253.227.215,80,established,2025-03-10 18:21:50
3349,tcp,45.224.149.15,43,66.29.137.57,44,established,2025-03-10 20:03:07
3350,tcp,45.224.149.15,34,18.166.61.118,4,established,2025-03-09 05:21:42
3351,tcp,172.8.26.11,3342,163.70.152.40,4,established,2025-03-09 04:02:49
3352,tcp,192.168.20.47,38,100.29.22.231,4,established,2025-03-09 03:55:38
3353,tcp,45.224.149.15,99,178.128.17.113,80,established,2025-03-10 09:56:58
3354,tcp,194.233.73.213,3,45.224.149.15,9,established,2025-03-09 20:11:40
3355,tcp,170.39.194.120,5,45.224.149.15,9,established,2025-03-10 01:37:14
3356,tcp,31.129.97.241,80,45.224.149.15,4,established,2025-03-09 16:07:17
3357,tcp,192.168.20.33,47,35.172.37.92,44,established,2025-03-09 04:24:23
3358,tcp,45.224.149.15,45,202.157.188.52,80,established,2025-03-10 07:47:59
3359,tcp,45.224.149.15,99,176.65.128.69,4,established,2025-03-10 08:03:49
3360,tcp,170.39.193.187,4,45.224.149.15,9,established,2025-03-09 22:36:03
3361,tcp,45.224.149.15,99,31.57.112.241,6,established,2025-03-09 05:38:25
3362,tcp,207.38.88.129,42,45.224.149.15,9,established,2025-03-10 09:14:22
3363,tcp,172.8.26.8,46940,173.194.212.188,80,established,2025-03-09 18:24:09
3364,tcp,139.59.236.47,34,45.224.149.15,9,established,2025-03-09 21:11:32
3365,tcp,192.168.20.155,4,142.250.98.188,80,established,2025-03-09 17:52:23
3366,tcp,202.95.15.108,44,45.224.149.15,4,established,2025-03-09 23:07:49
3367,tcp,192.168.20.168,5,163.70.152.60,4,established,2025-03-09 00:42:18
3368,tcp,45.224.149.15,46,199.188.205.22,80,established,2025-03-09 16:36:57
3369,tcp,45.224.149.15,58,43.130.237.62,8,established,2025-03-10 14:39:43
3370,tcp,45.224.149.15,56,91.106.207.43,8,established,2025-03-09 23:34:33
3371,tcp,45.224.149.15,47,91.106.207.43,8,established,2025-03-09 10:31:16
3372,tcp,31.129.97.241,80,45.224.149.15,4,established,2025-03-09 19:00:41
3373,tcp,45.224.149.15,50,91.106.207.43,8,established,2025-03-10 06:48:13
3374,tcp,45.224.149.15,52,199.188.205.22,80,established,2025-03-10 11:05:01
3375,tcp,209.74.83.75,582,45.224.149.15,9,established,2025-03-10 08:47:12
3376,tcp,199.59.243.228,4,45.224.149.15,3,established,2025-03-09 07:23:36
3377,tcp,45.224.149.15,47,66.29.132.30,44,established,2025-03-09 19:11:17
3378,tcp,192.64.117.94,44,45.224.149.15,5,established,2025-03-09 16:18:35
3379,tcp,45.224.149.15,58,199.188.205.22,80,established,2025-03-09 22:34:11
3380,tcp,95.129.234.27,44,45.224.149.15,6,established,2025-03-10 19:48:35
3381,tcp,170.39.194.120,5,45.224.149.15,9,established,2025-03-09 12:11:28
3382,tcp,31.129.97.241,80,45.224.149.15,4,established,2025-03-09 13:31:02
3383,tcp,45.224.149.15,99,128.199.164.67,80,established,2025-03-09 20:34:52
3384,tcp,45.224.149.15,36,162.0.232.191,4,established,2025-03-09 20:10:31
3385,tcp,45.224.149.15,99,176.65.128.69,5,established,2025-03-09 22:14:11
3386,tcp,45.224.149.15,99,156.253.227.215,80,established,2025-03-10 18:12:26
3387,tcp,45.224.149.15,35,188.93.211.17,8,established,2025-03-09 17:10:20
3388,tcp,45.224.149.15,99,134.195.158.54,80,established,2025-03-10 02:10:19
3389,tcp,31.129.97.241,80,45.224.149.15,5,established,2025-03-10 02:37:57
3390,tcp,170.39.194.215,4,45.224.149.15,9,established,2025-03-09 06:56:57
3391,tcp,45.224.149.15,48,45.205.26.192,4,established,2025-03-10 15:27:05
3392,tcp,170.39.193.146,3,45.224.149.15,9,established,2025-03-10 00:59:49
3393,tcp,170.39.194.20,40,45.224.149.15,9,established,2025-03-10 14:17:23
3394,tcp,192.168.20.163,5,142.250.98.188,80,established,2025-03-09 02:14:24
3395,tcp,192.168.20.178,3,142.251.107.188,80,established,2025-03-09 01:58:21
